title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"The Club of Ugly Children",movie,"Action, Adventure, Family",2019,tt9695404,6.6,509,
"Mingle All the Way",movie,"Drama, Romance",2018,tt9033628,6.8,3293,
"A Midnight Kiss",movie,Romance,2018,tt9028890,6,1098,
"Reunited at Christmas",movie,"Drama, Romance",2018,tt9033646,6.2,1481,
"Flight of the Conchords: Live in London",movie,"Comedy, Documentary, Music",2018,tt4978510,8.2,2126,
"Queen of the World",movie,"Documentary, History",2018,tt8994940,6.5,120,
"Student Athlete",movie,"Documentary, Sport",2018,tt8976032,6.5,295,
"Tiro e Queda",movie,Comedy,2019,tt8774748,3,223,
"Jingle Around the Clock",movie,"Comedy, Romance",2018,tt9168384,6.5,1715,
"Black Christmas",movie,"Horror, Mystery, Thriller",2019,tt10481868,3.5,20753,
"A Veteran's Christmas",movie,"Drama, Romance",2018,tt9103602,7,2563,
"3 AM: Part 3",movie,Horror,2018,tt8442670,5.1,81,
Zoo,movie,"Comedy, Drama, Horror",2018,tt7624934,5.5,2311,
"100% Coco New York",movie,Comedy,2019,tt8419052,5.4,161,
Oslo,movie,"Drama, History, Thriller",2021,tt11790674,6.7,5759,
"Fool's Paradise",movie,Comedy,2023,tt9013340,4.7,7066,
Promare,movie,"Action, Adventure, Animation",2019,tt9116358,7,5578,
"Honest Thief",movie,"Action, Crime, Drama",2020,tt1838556,6,60483,
"An Acceptable Loss",movie,"Drama, Thriller",2018,tt7049542,5.5,1731,
Toman,movie,"Biography, Drama, History",2018,tt6283474,6.7,459,
"The Lost Daughter",movie,Drama,2021,tt9100054,6.7,78464,
Butter,movie,"Comedy, Drama, Romance",2022,tt6267600,5.9,916,
"Como Novio de Pueblo",movie,Comedy,2019,tt9358486,5.7,386,
"Tod@s caen",movie,Comedy,2019,tt7549776,5,690,
Cigüeñas,movie,Drama,2018,tt9586212,5.2,14,
"Mirreyes contra Godínez",movie,Comedy,2019,tt7294400,5.3,1533,
"Swing Kids",movie,"Drama, Musical, War",2018,tt7046974,7.5,3052,
Emma.,movie,"Comedy, Drama, Romance",2020,tt9214832,6.7,67067,
"Ladrões de Tuta e Meia",movie,Comedy,2019,tt8670048,5,136,
"Teen Titans Go! Vs. Teen Titans",movie,"Action, Adventure, Animation",2019,tt10548944,6.8,5192,
"Coborâm la prima",movie,Drama,2018,tt7251888,6.9,851,
"Golden Sting",movie,"Drama, Sport",2018,tt7822050,5.8,136,
"Nudo Mixteco",movie,Drama,2021,tt10632226,7,259,
"Genius Factory",movie,Documentary,2017,tt6394392,6.7,82,"AG, BS"
"Outside the Bubble: On the Road with Alexandra Pelosi",movie,Documentary,2018,tt9108266,6.4,232,
"At the Heart of Gold: Inside the USA Gymnastics Scandal",movie,"Crime, Documentary, Sport",2019,tt8299654,8,3582,
"All Is True",movie,"Biography, Drama, History",2018,tt9206798,6.3,5728,
"The Color Purple",movie,"Drama, Musical",2023,tt1200263,6.8,19095,
"Mimi & Líza: Christmas Lights Mystery",movie,Animation,2018,tt10499512,,,
"The Green Knight",movie,"Adventure, Drama, Fantasy",2021,tt9243804,6.6,125640,
"Monkey Man",movie,"Action, Crime, Thriller",2024,tt9214772,6.8,91484,
"Scooby-Doo! and the Curse of the 13th Ghost",movie,"Action, Adventure, Animation",2019,tt9260980,6.4,2092,
"Milosc jest wszystkim",movie,"Comedy, Romance",2018,tt7877276,4.7,293,
Sunburn,movie,"Drama, Romance",2018,tt7217290,5,290,
"Gypsy's Revenge",movie,Documentary,2018,tt9239778,7.3,495,
"Take Back the Harbor",movie,"Documentary, Short",2018,tt9225108,5.5,17,
"Young Hearts",movie,"Drama, Romance",2020,tt9170758,5.3,329,
"When You Wish Upon a Pickle: A Sesame Street Special",movie,"Adventure, Family",2018,tt9578128,5.2,99,
"The Game Paradise!",movie,,1997,,,,
Tigerland,movie,Documentary,2019,tt7913478,6.9,75,
"Moonlight Sonata: Deafness in Three Movements",movie,Documentary,2019,tt9135318,7.3,306,
"Blue Beetle",movie,"Action, Adventure, Sci-Fi",2023,tt9362930,5.9,107975,
"Hovory s TGM",movie,"Biography, Drama, History",2018,tt8336974,6.4,184,
"The Inventor: Out for Blood in Silicon Valley",movie,"Crime, Documentary",2019,tt8488126,7.2,15824,
"Happy New Year",movie,"Comedy, Drama",2018,tt8265174,7,2851,
"The Emperor's Newest Clothes",movie,"Animation, Comedy, Family",2018,tt9042884,5.4,112,
Moments,movie,Drama,2018,tt9349050,6.5,165,
Kölcsönlakás,movie,"Comedy, Romance",2019,tt9015746,3.9,1170,
Greed,movie,"Comedy, Drama",2019,tt8972256,5.8,8701,
"Extreme Job",movie,"Comedy, Crime",2019,tt9541602,7.1,14310,
"The Roads Not Taken",movie,Drama,2020,tt9411866,5.2,3062,
"The Festive Menace",movie,"Animation, Comedy, Family",2018,tt9558946,6,10,
"The Dry",movie,"Crime, Drama, Mystery",2020,tt5144174,6.8,36821,
"Weathering with You",movie,"Animation, Drama, Fantasy",2019,tt9426210,7.5,62884,
"Let's Go Luna!: Luna's Christmas Around the World",movie,"Animation, Family",2018,tt9351618,7.3,34,
"Pete Holmes: Dirty Clean",movie,Comedy,2018,tt9184886,7.1,654,
"No Mercy",movie,"Action, Crime, Thriller",2019,tt9535950,5.7,1303,
"Human Capital",movie,"Drama, Thriller",2019,tt9185066,5.7,9727,
"Adrift: 47 Days with Sharks",movie,Documentary,2012,tt2309932,7.8,53,
"Loving Is Losing",movie,"Comedy, Romance",2019,tt9619402,5,163,
"The Disappearance of Nora",movie,Thriller,1993,tt0106729,5.5,229,
"The Invisible Man",movie,"Drama, Horror, Mystery",2020,tt1051906,7.1,270385,
"Natalie Wood: What Remains Behind",movie,"Biography, Documentary",2020,tt9435952,7.1,1764,
"Freaks Out",movie,"Adventure, Drama, Fantasy",2021,tt7270808,6.9,7813,
"Inseparable Bros",movie,"Comedy, Drama",2019,tt10237612,7.2,1014,
"Ruby Herring Mysteries: Silent Witness",movie,"Crime, Mystery",2019,tt9466236,6.3,1277,
"Aquaman and the Lost Kingdom",movie,"Action, Adventure, Fantasy",2023,tt9663764,5.6,106008,
"The Goya Murders",movie,"Action, Adventure, Crime",2019,tt9173002,4.8,1073,
"Brave New Voices 2010",movie,Documentary,2010,tt1770657,6.1,35,
"Pen Pals",movie,,1988,,,,
"Gilberto Santa Rosa: 40 y Contando",movie,Music,2017,tt8160190,,,
"Fists of Freedom: The Story of the '68 Summer Games",movie,"Documentary, History, Sport",1999,tt0275353,7.6,110,
"Orlando Leyba: Adorable",movie,Comedy,2018,tt12799544,6.3,13,
"The Music in Me: The Leopards Take Manhattan - The Little Band That Roared",movie,Documentary,2008,tt1213593,8.8,32,
"Oh Mercy!",movie,"Crime, Drama, Thriller",2019,tt8359840,6.3,2604,
"Amanda Seales: I Be Knowin'",movie,Comedy,2019,tt9310314,6.1,452,
"The Operative",movie,"Action, Drama, Mystery",2019,tt8000718,5.8,7945,
"I Can Quit Whenever I Want",movie,Comedy,2019,tt8806768,5.6,2041,
"Turtles All the Way Down",movie,"Drama, Mystery, Romance",2024,tt7737224,6.6,6959,
"She Said, He Said",movie,"Comedy, Family, Romance",2019,tt9660006,4.8,250,
"Mel Brooks: Unwrapped",movie,"Biography, Documentary, History",2018,tt8709184,6.8,252,US
"Bully. Coward. Victim. The Story of Roy Cohn",movie,Documentary,2019,tt9308256,6.8,1077,
"Under the Stars of Paris",movie,Drama,2020,tt11188734,6.1,364,
"We Will Rise: Michelle Obama's Mission to Educate Girls Around the World",movie,Documentary,2016,tt6251216,5.2,103,
"The Traitor",movie,"Biography, Crime, Drama",2019,tt7736478,7.1,13834,
4x4,movie,"Crime, Thriller",2019,tt8561690,5.7,2785,
"My Extraordinary Summer with Tess",movie,"Comedy, Drama, Family",2019,tt6851430,7,1186,
"Running with Beto",movie,Documentary,2019,tt8739240,6.1,645,
"Benchwarmers 2: Breaking Balls",movie,"Comedy, Sport",2019,tt8750122,4.1,1150,
"The Tesla Case",movie,"Adventure, Comedy, Family",2022,tt14671126,8.1,57,
"Well Groomed",movie,"Documentary, Sport",2019,tt8480782,5.8,605,
"Any One of Us",movie,"Biography, Documentary",2019,tt8805702,7.8,310,
"Upon the Magic Roads",movie,"Adventure, Fantasy",2021,tt11390180,5.7,1474,
"Last Night in Soho",movie,"Drama, Horror, Mystery",2021,tt9639470,7,190475,
"My Sweet Monster",movie,"Adventure, Animation, Family",2021,tt9572006,4.8,550,
Monsters.,movie,"Drama, Romance",2019,tt8986808,6.2,667,
"Mystery 101",movie,"Crime, Drama, Mystery",2019,tt9679608,7.1,3273,
Fools,movie,Drama,2022,tt10963954,5.1,107,
"Hostage Radio",movie,"Action, Adventure, Horror",2019,tt7857374,5.5,2673,
Blanquita,movie,Drama,2022,tt21376206,6.3,390,
"Those Who Wish Me Dead",movie,"Action, Drama, Thriller",2021,tt3215824,6,75938,
Reminiscence,movie,"Mystery, Romance, Sci-Fi",2021,tt3272066,5.9,68874,
"By a Sharp Knife",movie,Drama,2019,tt9574922,6.5,300,
"Cindy La Regia",movie,Comedy,2020,tt8200456,6,1747,
"Fixies vs Crabots",movie,"Animation, Comedy, Family",2019,tt11498676,5.6,164,
"Another Round",movie,"Comedy, Drama",2020,tt10288566,7.7,211937,
"Song of Parkland",movie,"Documentary, Drama, Short",2019,tt9701028,6.2,111,
"The Misfits",movie,"Adventure, Comedy, Thriller",2021,tt4876134,4.5,14681,
"BORDER2 Shokuzai",movie,Drama,2017,tt7722470,7.1,210,
"Batman vs Teenage Mutant Ninja Turtles",movie,"Action, Adventure, Animation",2019,tt9775360,7.1,13265,
"Tall Tales",movie,"Drama, Romance, Thriller",2019,tt7757688,6.9,1602,
Mali,movie,"Crime, Drama",2018,tt7991628,6.2,322,
"Their Lucky Stars",movie,Comedy,2019,tt8924988,5.1,230,
"On the Roof",movie,"Comedy, Drama",2019,tt7424056,6.9,418,
"The Last Serb in Croatia",movie,"Adventure, Comedy, Horror",2019,tt8800384,5.9,1993,
"438 Days",movie,"Drama, Thriller",2019,tt8325442,6.7,3676,
Sadako,movie,Horror,2019,tt9764556,4.3,1220,
"Over Fingers",movie,"Comedy, Romance, Sport",2019,tt9048482,5.4,339,
"Judas and the Black Messiah",movie,"Biography, Drama, History",2021,tt9784798,7.4,94698,
Servants,movie,Drama,2020,tt8462814,6.4,1035,
Heidi,movie,Drama,2019,tt9800034,6.3,273,
"Escape Room: Tournament of Champions",movie,"Action, Adventure, Horror",2021,tt9844522,5.7,64396,
"The Apollo",movie,Documentary,2019,tt7935908,6.8,727,
"The Coldest Game",movie,"History, Sport, Thriller",2019,tt6445414,6.2,13087,
"Pee Nak",movie,"Comedy, Horror",2019,tt8258474,4.7,597,
Dreambuilders,movie,"Adventure, Animation, Comedy",2020,tt9855978,6,1977,
"Fritzi: A Revolutionary Tale",movie,"Animation, Family, History",2019,tt9805160,7,377,
"To Live Again",movie,Drama,1998,tt0146313,6.1,252,
"Unicorn Wars",movie,"Action, Animation, Comedy",2022,tt10483152,6.9,2694,
"El verano que vivimos",movie,"Drama, Romance",2020,tt10042590,5.9,1058,
"Ordinary Love",movie,"Drama, Romance",2019,tt6012380,6.6,5534,
"Even Mice Belong in Heaven",movie,"Adventure, Animation, Comedy",2021,tt3804810,6.7,867,
"One Nation Under Stress",movie,Documentary,2019,tt10350078,6.8,198,
"Chicken for Linda!",movie,"Animation, Comedy, Musical",2023,tt21042126,7,1144,
"Barkers: Mind the Cats!",movie,"Adventure, Animation, Family",2020,tt11390126,5.5,108,
"Tough Girls",movie,Documentary,2016,tt12465730,5.5,10,
"Little Vampire",movie,"Animation, Family, Fantasy",2020,tt7534136,6.4,590,
"Love Takes Flight",movie,Romance,2019,tt9876426,7.1,1690,
"Jiu Jitsu",movie,"Action, Sci-Fi, Thriller",2020,tt9624766,2.9,10952,
"The Hater",movie,"Drama, Thriller",2020,tt9506474,7.1,18207,
"Game of Thrones: The Last Watch",movie,Documentary,2019,tt10090796,7.1,6829,
"The Marriage Escape",movie,"Comedy, Drama",2020,tt9911196,7.4,3457,
"My Spy",movie,"Action, Comedy",2020,tt8242084,6.4,39299,
Respect,movie,"Biography, Drama, Music",2021,tt2452150,6.6,18702,
"A Piece of My Heart",movie,"Comedy, Musical, Romance",2019,tt8269566,5.4,1545,
"The Lady Terrorist",movie,"Comedy, Crime, Drama",2019,tt8852702,6.3,514,
"The Wind. A Documentary Thriller",movie,Documentary,2019,tt10808762,5.6,103,
"Sailing Into Love",movie,"Drama, Romance",2019,tt10136854,6.5,1771,
"The Battle with Satan",movie,Documentary,2015,tt4877722,5.2,56,
"Shazam! Fury of the Gods",movie,"Action, Adventure, Comedy",2023,tt10151854,5.9,136812,
"Never Rarely Sometimes Always",movie,Drama,2020,tt7772582,7.4,32049,
"La belle époque",movie,"Comedy, Drama, Fantasy",2019,tt9172422,7.4,20990,
Sharkzilla,movie,Action,2012,tt2321154,4.2,41,
Wig,movie,Documentary,2019,tt10206188,6.9,864,
"The Last Trip to the Seaside",movie,"Drama, Short",2019,tt10280050,6.3,92,
Parking,movie,"Drama, Romance",2019,tt7458796,6,417,
"Standing Up, Falling Down",movie,"Comedy, Drama",2019,tt6173484,6.6,2717,
"Lil' Buck: Real Swan",movie,Documentary,2019,tt10011284,7.4,70,
Voyagers,movie,"Adventure, Mystery, Sci-Fi",2021,tt9664108,5.5,28880,
"Dying to Be Perfect: The Ellen Hart Pena Story",movie,Drama,1996,tt0119030,5.5,266,
Feedback,movie,Comedy,2020,tt13652420,6.1,783,
Betrayed,movie,"Drama, History, War",2020,tt11390442,7.1,2822,
"Perhaps Love",movie,"Comedy, Romance",2021,tt15587126,6.1,206,
"Ice on Fire",movie,Documentary,2019,tt9114472,7.4,1727,
"The Immortal",movie,"Crime, Drama, Thriller",2019,tt9048786,6.8,7892,
"Caught in the Net",movie,"Crime, Documentary",2020,tt11900404,8,1918,
"Mermaid in Paris",movie,"Comedy, Fantasy, Romance",2020,tt9209312,5.7,1081,
"Legacy of Lies",movie,"Action, Thriller",2020,tt6834916,5.1,4563,
"I Am Duran",movie,"Biography, Documentary, Sport",2019,tt5533308,7.2,607,
"I Care a Lot",movie,"Comedy, Crime, Drama",2020,tt9893250,6.4,153517,
"The Little Things",movie,"Crime, Drama, Mystery",2021,tt10016180,6.3,134212,
"Lego DC Batman: Family Matters",movie,"Action, Animation, Comedy",2019,tt10327712,6.1,1567,
France,movie,"Comedy, Drama",2021,tt9714030,5.9,5339,
"Home Videos",movie,Documentary,2019,tt10303674,7.4,188,
"Horizon Line",movie,"Adventure, Drama, Horror",2020,tt5498354,4.8,12183,
"Picture Perfect Mysteries: Newlywed and Dead",movie,"Crime, Mystery",2019,tt8582458,6.5,987,
"Black Money",movie,"Crime, Drama, Thriller",2019,tt11238048,6.2,441,
"Wedding at Graceland",movie,Romance,2019,tt9777092,5.9,798,
"Straight Up",movie,"Comedy, Romance",2019,tt8855960,6.9,3466,
"Let's Run Away from Her",movie,Documentary,2010,tt3615176,8.1,21,
"True Justice: Bryan Stevenson's Fight for Equality",movie,Documentary,2019,tt10260408,8.3,363,
"Liberty: Mother of Exiles",movie,Documentary,2019,tt10327518,6.6,186,
"Lost in the Night",movie,"Drama, Thriller",2023,tt27307501,6.1,1044,
"10 Days with Dad",movie,"Comedy, Family",2020,tt10251538,5.4,1379,
"To Catch a Killer",movie,"Action, Crime, Drama",2023,tt10275534,6.6,51274,
Quick,movie,"Crime, Drama, Thriller",2019,tt9211804,6.7,4669,
"The Tunnel",movie,"Action, Drama, Thriller",2019,tt9049042,6,7159,
"Family Swap",movie,Comedy,2020,tt10366428,6,1072,
Beowulf,movie,Documentary,2007,tt2158405,7.9,34,
"Special Delivery",movie,"Action, Crime, Thriller",2022,tt16529222,6.4,3411,
"Mystery 101: Playing Dead",movie,"Crime, Mystery",2019,tt10369966,7,1383,
"Family Man, Family Murderer: An ID Murder Mystery",movie,"Crime, Documentary",2019,tt10374520,7.2,113,
"Voice of Silence",movie,"Drama, Crime",2020,tt10431572,6.5,1993,
"Held for Ransom",movie,"Biography, Drama, Thriller",2019,tt9179230,7.6,5204,
Mo,movie,Drama,2019,tt10598260,5.8,1081,
Buzz,movie,"Comedy, Drama, Short",2016,tt5376620,7.1,21,
"Let There Be Light",movie,Drama,2019,tt7689186,7.2,520,
"Under the Boardwalk",movie,"Adventure, Animation, Comedy",2023,tt10551654,5.9,1187,
"L.A. Johns",movie,Drama,1997,tt0119489,4.9,362,
"Sonic the Hedgehog 2",movie,"Action, Adventure, Comedy",2022,tt12412888,6.5,106207,
Kalev,movie,Drama,2022,tt21874630,7.2,847,
"Petite Maman",movie,"Drama, Fantasy",2021,tt13204490,7.4,19404,
"The Electrical Life of Louis Wain",movie,"Biography, Drama, History",2021,tt10687506,6.8,22273,
"House of Gucci",movie,"Biography, Crime, Drama",2021,tt11214590,6.6,168203,
"Loli paraditska",movie,Comedy,2019,tt10669822,6.4,159,
"Looks That Kill",movie,"Comedy, Drama, Romance",2020,tt8179470,6.3,5866,
"The Policeman's Lineage",movie,"Action, Crime, Drama",2022,tt16676718,6.1,1043,
"Watchmen: Chapter I",movie,"Action, Animation, Drama",2024,tt32627540,7,6584,
"Upon Open Sky",movie,"Crime, Drama",2023,tt28494884,6.2,377,
Smile,movie,"Horror, Mystery, Thriller",2022,tt15474916,6.5,213612,
"Sing Sing",movie,Drama,2023,tt28479262,7.7,20688,
"Quero-te Tanto!",movie,"Comedy, Romance",2019,tt8413912,4.5,137,
"Love and Sunshine",movie,Romance,2019,tt10369978,7.1,1660,
"My Favorite Shapes by Julio Torres",movie,Comedy,2019,tt10624458,7,795,
"Ramy Youssef: Feelings",movie,Comedy,2019,tt10432620,7,1039,
"Yusuf Hawkins: Storm Over Brooklyn",movie,"Crime, Documentary",2020,tt8594010,7.3,246,
Daughter,movie,"Animation, Drama, Family",2019,tt10923134,6.5,1331,
"Sermon on the Mount",movie,Documentary,2019,tt10461826,6.9,125,
"I Wish Someone Were Waiting for Me Somewhere",movie,"Drama, Romance",2019,tt9151382,5.9,454,
"Soof 3",movie,"Comedy, Drama",2022,tt11847834,6.5,925,
Detention,movie,"Drama, Horror, Mystery",2019,tt10805432,6.6,4126,
"Lupin III: The First",movie,"Action, Adventure, Animation",2019,tt10621032,6.9,3999,
"The Year of the Death of Ricardo Reis",movie,Drama,2020,tt9455436,6,282,
"Capsized: Blood in the Water",movie,"Horror, Thriller",2019,tt10656752,5.3,964,
"King Richard",movie,"Biography, Drama, Sport",2021,tt9620288,7.5,146494,
Elvis,movie,"Biography, Drama, Music",2022,tt3704428,7.3,250176,
"The Secrets We Keep",movie,"Drama, Thriller",2020,tt9252488,5.9,7827,
"Her Blue Sky",movie,"Animation, Drama, Family",2019,tt10981202,6.8,1893,
Submerge,movie,Animation,2019,,,,
"Fair Play",movie,,2014,,,,
"The Tree",movie,"Animation, Short",2016,tt7206336,,,
"Meg 2: The Trench",movie,"Action, Adventure, Horror",2023,tt9224104,5,92195,
"Scooby-Doo: Return to Zombie Island",movie,"Adventure, Animation, Comedy",2019,tt10622136,5.5,2730,
"Armageddon Time",movie,Drama,2022,tt10343028,6.5,17218,
"Adopce: Konkurs na rodice",movie,Documentary,2014,tt9416092,7.5,13,
"Halloween Ends",movie,"Drama, Horror, Mystery",2022,tt10665342,5,78123,
"Apollo: The Forgotten Films",movie,"Documentary, History",2019,tt10219384,7.3,197,
"Once Were Brothers",movie,"Biography, Documentary, History",2019,tt10334456,7.4,2304,
"The Domain",movie,Drama,2019,tt8439860,6.8,1550,
Verdict,movie,"Crime, Drama",2019,tt10417642,6.7,646,
"Justice League Dark: Apokolips War",movie,"Action, Adventure, Animation",2020,tt11079148,7.7,28337,
"Batman: Death in the Family",movie,"Action, Animation, Crime",2020,tt12794046,5.6,4547,
"Superman: Man of Tomorrow",movie,"Animation, Sci-Fi",2020,tt11079116,6.4,9271,
"Superman: Red Son",movie,"Action, Animation, Sci-Fi",2020,tt10985510,6.4,17656,
Collective,movie,"Crime, Documentary",2019,tt10706602,8.1,13904,
Tony,movie,"Biography, Documentary",2019,tt10625172,4.4,166,PT
"Shakira in Concert: El Dorado World Tour",movie,"Documentary, Music",2019,tt10885994,7.8,306,
"Very Ralph",movie,Documentary,2019,tt10701384,7,877,
"The Diary of Diana B",movie,"Biography, Drama, History",2019,tt8028150,7.4,1590,
Tolken,movie,,2002,,,,
Old-Timers,movie,"Comedy, Crime, Drama",2019,tt9436632,6.7,253,
"Fiance's Sister",movie,"Romance, Drama",2019,,,,
Adiós,movie,"Action, Adventure, Drama",2019,tt9786512,6.1,2244,
"Don't Worry Darling",movie,"Drama, Mystery, Thriller",2022,tt10731256,6.3,164741,
Malignant,movie,"Crime, Horror, Mystery",2021,tt3811906,6.2,116419,
"Unmasking Jihadi John: Anatomy of a Terrorist",movie,Documentary,2019,tt10349958,7,496,"AG, BB, BS, HN, NI, TT"
"Alternate Endings: Six New Ways to Die in America",movie,Documentary,2019,tt10720098,7.3,318,
"Ella Bella Bingo",movie,"Animation, Family, Musical",2020,tt9537888,4.9,371,
"The Legend of Hei",movie,"Action, Adventure, Animation",2019,tt10734928,7.3,2637,
"Ghosts of the Deep: Black Sea Shipwrecks",movie,Documentary,2019,tt9820602,7.8,28,
"Ruby Herring Mysteries: Her Last Breath",movie,"Crime, Mystery",2019,tt10709062,6.6,1003,
"Mystery 101: Dead Talk",movie,"Crime, Mystery",2019,tt10709058,7.3,1272,
"Mystery 101: Words Can Kill",movie,"Crime, Mystery",2019,tt10709048,7.2,1272,
"Minte-mã frumos în Centrul Vechi",movie,"Comedy, Romance",2016,tt5455714,5.4,164,
"Next Goal Wins",movie,"Comedy, Drama, Sport",2023,tt10767052,6.5,28953,
"My Life as a Comedian",movie,"Biography, Drama",2019,tt8425516,6.4,1345,
Daughter,movie,Drama,2019,tt8725704,6,90,
"The Last Vermeer",movie,"Drama, War",2019,tt8337320,6.7,6266,
"Women Is Losers",movie,Drama,2021,tt9024096,6,432,
"Kallang Roar the Movie",movie,Sport,2008,tt2385900,5.6,31,
"The Innocence",movie,Drama,2019,tt8872580,6.5,784,
"Let Them All Talk",movie,"Comedy, Drama",2020,tt10808832,6.1,13636,
"The Wedding Unplanner",movie,"Comedy, Romance",2020,tt9519642,5.7,2122,
"Castro: The World's Most Watched Man",movie,Documentary,2015,,,,
"Jiri Suchy - Tackling Life with Ease",movie,Documentary,2019,tt11049932,8.2,26,
"National Street",movie,"Comedy, Drama",2019,tt7697060,5.7,357,
