title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Farmhouse Fixer",tv,Reality-TV,2021,tt9426360,8.2,426,
"In the Land of Leadale",tv,"Adventure, Animation, Comedy",2022,tt14506186,6.6,925,
"Color of Romance",tv,"Drama, Romance",2021,tt14163962,6.2,81,
"The Eminence in Shadow",tv,"Action, Adventure, Animation",2022,tt14115938,7.8,10434,
"Victoria's Secret: Angels and Demons",tv,Documentary,2022,tt19784922,6.3,920,
,tv,Comedy,2021,,,,
Galácticos,tv,"Documentary, Sport",2021,tt15186162,6.9,176,
"Tropical-Rouge! Pretty Cure",tv,"Action, Adventure, Animation",2021,tt13721276,7.9,82,
Bloods,tv,Comedy,2021,tt11898696,6.9,2000,
,tv,"Animation, Kids",2021,,,,
,tv,Drama,2021,,,,
"Biography: WWE Legends",tv,"Biography, Documentary, Sport",2021,tt14403784,8.4,956,
,tv,Drama,2021,,,,
"Yonimo kimyôna kimi monogatari",tv,Drama,2021,tt14181082,6.6,13,
"Spy x Family",tv,"Action, Animation, Comedy",2022,tt13706018,8.3,49881,
Infuruensu,tv,Drama,2021,tt14285978,7.4,91,
"The Greatest Demon Lord Is Reborn as a Typical Nobody",tv,"Action, Adventure, Animation",2022,tt15447890,6.2,1815,
"Unsellable Houses",tv,Reality-TV,2019,tt12007528,6.7,534,
"The Legend of Heroes: Trails of Cold Steel - Northern War",tv,"Action, Adventure, Animation",2023,tt14206996,6,111,
"Say Hello to Black Jack",tv,Drama,2003,tt2377356,4.6,23,
"Pareto's Miscalculation",tv,"Crime, Mystery",2020,tt11348408,6.5,11,
,tv,Drama,2021,,,,
Smother,tv,"Crime, Drama, Mystery",2021,tt11719808,6.6,2386,
,tv,Drama,2016,,,,
"AMAIM Warrior at the Borderline",tv,"Action, Animation, Sci-Fi",2021,tt15128210,6.4,116,
Mieruko-chan,tv,"Animation, Comedy, Fantasy",2021,tt14271890,7.1,2935,
"Hetalia: World Stars",tv,"Animation, Comedy",2021,tt13344434,7,86,
"Sushi Sumo",tv,Animation,2021,tt14821326,,,
"Rock Solid Builds",tv,Reality-TV,2021,tt14494456,8.8,102,
"Koala Man",tv,"Action, Adventure, Animation",2023,tt14307470,6.7,2214,
Risky,tv,Romance,2021,tt14324022,6.8,32,
"Takt Op. Destiny",tv,"Action, Adventure, Animation",2021,tt14935960,6.8,2319,
,tv,Drama,2021,,,,
"Towako Omameda and Her Three Ex-husbands",tv,Comedy,2021,tt15061408,7.7,523,
,tv,"Comedy, Drama",2021,,,,
"Life's Punchline",tv,"Comedy, Drama",2021,tt15073094,7.8,588,
"No Doubt in Us",tv,"Animation, Comedy, Fantasy",2021,tt26596306,8,280,
"Muteking the Dancing Hero",tv,"Animation, Comedy, Musical",2021,tt14338604,5.6,13,
"The Case Study of Vanitas",tv,"Animation, Fantasy, Horror",2021,tt14641098,7.6,3221,
"Santa Evita",tv,"Biography, Drama",2022,tt11563256,6.8,1061,
"The Dropout",tv,"Biography, Drama",2022,tt10166622,7.5,39709,
"Stove Tots",tv,Reality-TV,2017,tt7682310,7,15,
"Your Garden Made Perfect",tv,Reality-TV,2021,tt13873390,7.4,80,
Pride,tv,"Documentary, History",2021,tt8682114,7.3,560,
"CSI: Vegas",tv,"Crime, Drama, Mystery",2021,tt12887536,7.4,10621,
"Tiny House Hunters",tv,Reality-TV,2014,tt4799404,6.3,255,
"Liar Liar",tv,"Animation, Comedy, Drama",2023,tt28100910,5.8,509,
,tv,Drama,2021,,,,
,tv,Drama,2021,,,,
,tv,"Action & Adventure",2021,,,,
"Janet Jackson.",tv,"Biography, Documentary",2022,tt14171256,7.7,1497,
"The Great House Revival",tv,"Documentary, Reality-TV",2018,tt31957835,8,12,
"Fuuto PI",tv,"Action, Adventure, Animation",2022,tt14377292,6.8,289,
"Obey Me!",tv,"Animation, Comedy, Fantasy",2021,tt15077804,6.3,121,
"On the Banks of the River",tv,Drama,2021,tt14376890,,,
,tv,,2021,,,,
,tv,Drama,2021,,,,
"Girl Gun Lady",tv,Action,2021,tt14405166,7.2,69,
,tv,Comedy,2021,,,,
"WWE's Most Wanted Treasures",tv,Reality-TV,2021,tt12821318,7.5,411,
"Saikô no obahan Nakajima Haruko",tv,Drama,2021,tt14433820,7,10,
Nemesis,tv,"Comedy, Crime, Mystery",2021,tt14444722,6.2,46,
"So I Married My Anti-Fan",tv,"Comedy, Music, Romance",2021,tt14518610,7.2,2491,
"Greta Thunberg: A Year to Change the World",tv,Documentary,2021,tt11891770,5.4,647,
,tv,Drama,2020,,,,
"My Dress-Up Darling",tv,"Animation, Comedy, Romance",2022,tt15765670,7.9,18454,
"The Food That Built America Snack Sized",tv,History,2021,tt15801912,8.3,40,
,tv,"Drama, Crime",2021,,,,
"The Great Jahy Will Not Be Defeated!",tv,"Animation, Comedy, Fantasy",2021,tt14470072,6.7,550,
,tv,Reality,2021,,,,
,tv,Drama,2021,,,,
,tv,Drama,2021,,,,
,tv,"Drama, Mystery",2021,,,,
"Jimoto ni kaerenai wake-ari danshi no 14 no jijô",tv,Drama,2021,tt14478362,,,
,tv,"Mystery, Drama, Family",2021,,,,
"Skeleton Knight in Another World",tv,"Action, Adventure, Animation",2022,tt14476236,7,2319,
,tv,"Mystery, Comedy",2021,,,,
,tv,Drama,2021,,,,
"Mukô no hate",tv,Drama,2021,tt14650246,6.8,11,
,tv,Drama,2019,,,,
,tv,Comedy,,,,,
,tv,"Drama, Comedy, Documentary",2021,,,,
,tv,"Comedy, Drama",2021,,,,
,tv,Drama,2021,,,,
,tv,Drama,2017,,,,
"Deaimon: Recipe for Happiness",tv,"Animation, Comedy, Drama",2022,tt14489130,7.1,314,
A3,tv,Drama,2021,tt11418444,8.5,13,
Anna,tv,"Adventure, Drama, Horror",2021,tt11199132,7,1054,
,tv,Drama,2021,,,,
"How I Met Your Father",tv,"Comedy, Drama",2022,tt14500082,5.7,27753,
"Akahana no sensei",tv,Drama,2009,tt1491639,6.7,11,
"Â, rabuhoteru gôka-ban",tv,Drama,2014,tt12881090,,,
"NCIS: Hawai'i",tv,"Action, Adventure, Crime",2021,tt14218674,6.8,10832,
HouseBroken,tv,"Animation, Comedy",2021,tt9610166,6.4,2244,
"The Dawn of the Witch",tv,"Action, Adventure, Animation",2022,tt15766292,5.8,472,
"Sonny Boy",tv,"Animation, Drama, Mystery",2021,tt14642342,7.6,2464,
,tv,"Drama, Family, Sci-Fi & Fantasy",2021,,,,
,tv,Drama,1994,,,,
"180 Byou de Kimi no Mimi wo Shiawase ni Dekiru ka?",tv,"Animation, Comedy",2021,tt15128000,4.9,62,
"The King of TV",tv,"Biography, Drama",2022,tt15451730,7.4,615,
,tv,,2020,,,,
"Chat Noir Lucy",tv,Comedy,2012,tt2180152,,,
,tv,Drama,1982,,,,
,tv,"Drama, Comedy",2016,,,,
"Pro Golfer Hana",tv,Drama,2010,tt1685411,,,
,tv,Drama,2010,,,,
"The Cleaning Lady",tv,"Crime, Drama, Thriller",2022,tt11188682,7,11729,
"Crime Scene Kitchen",tv,Reality-TV,2021,tt14409846,7.6,800,
"Himawari Miyazaki rejendo",tv,Drama,2020,tt19433134,,,
,tv,Crime,2018,,,,
,tv,,,,,,
Blippi,tv,Family,2014,tt6594882,5.9,683,
"Abbott Elementary",tv,Comedy,2021,tt14218830,8.2,44074,
,tv,"Action & Adventure, Sci-Fi & Fantasy, Animation",1994,,,,
"The Titans That Built America",tv,"Documentary, Drama",2021,tt14357532,8.1,412,
"Shin Tennis no Ouji-sama: Hyoutei vs Rikkai - Game of Future",tv,"Animation, Sport",2021,tt12451810,6.5,13,
,tv,"Animation, Sci-Fi & Fantasy, Action & Adventure",2013,,,,
"Chopped Next Gen",tv,Reality-TV,2021,tt14263256,4.5,53,
,tv,Drama,2021,,,,
"9/11: One Day in America",tv,"Documentary, History",2021,tt14734548,9.2,5083,
Aoashi,tv,"Animation, Comedy, Drama",2022,tt15792808,8.1,3629,
"Rookie Cops",tv,"Drama, Romance",2022,tt17473062,7.5,1407,
Moving,tv,"Action, Adventure, Fantasy",2023,tt24640580,8.4,13548,
"How to Be a Carioca",tv,Comedy,2023,tt2401193,7.7,203,
Dinosaur,tv,Comedy,2024,tt31064044,7.3,773,
Vanda,tv,"Crime, Drama",2022,tt15316232,7.2,136,
"Welcome to Wrexham",tv,"Documentary, Reality-TV, Sport",2022,tt14674086,8.3,22847,
,tv,Documentary,2021,,,,
"Police in a Pod",tv,"Comedy, Crime, Drama",2021,tt15445538,7.3,290,
"#Kazoku Boshu Shimasu",tv,Family,2021,tt16493912,7.4,20,
"Boku no satsui ga koi wo shita",tv,Comedy,2021,tt15157382,6.4,40,
"The Choe Show",tv,Talk-Show,2021,tt14535092,8.3,583,
"Ringo: Glory and Death",tv,"Biography, Drama, Sport",2023,tt15657662,6.8,337,
"Solo Leveling",tv,"Action, Adventure, Animation",2024,tt21209876,8.6,72934,
,tv,,2021,,,,
"Uncle from Another World",tv,"Adventure, Animation, Comedy",2022,tt15219320,7.3,3037,
Rurangi,tv,Drama,2020,tt11177950,7,270,
"McCartney 3,2,1",tv,"Biography, Documentary, Music",2021,tt13679628,8.7,3790,
"Terapia Alternativa",tv,"Comedy, Drama",2021,tt15350022,6.3,429,
"Class of '09",tv,"Crime, Drama, Thriller",2023,tt14903834,6.5,7159,
,tv,"Crime, Drama, Family",2009,,,,
"Monster Fish",tv,Documentary,2009,tt2017931,6.7,211,
"Hana Kappa",tv,"Animation, Comedy, Family",2010,tt12826684,,,
"Pikwik Pack",tv,Animation,2020,tt13315378,8.4,76,
"Under the Banner of Heaven",tv,"Crime, Drama, Mystery",2022,tt1998372,7.5,38958,
"Itaike ni koishite",tv,"Comedy, Romance",2021,tt14966548,,,
,tv,Drama,2021,,,,
,tv,"Comedy, Drama",2021,,,,
,tv,,1994,,,,
"The Defective",tv,"Action, Adventure, Animation",2021,tt26758156,7.8,17,
,tv,"Drama, Family",2021,,,,
,tv,Drama,2017,,,,
"The One in Charge",tv,"Comedy, Drama, Mystery",2022,tt14362262,8.1,6046,
Planners,tv,"Comedy, Drama",2023,tt15657520,5.6,164,
"Biography: KISStory",tv,"Documentary, Music",2021,tt14547008,7.6,476,
"Pancho Villa: The Centaur of the North",tv,"Action, Adventure, Biography",2023,tt15657464,7.3,389,
"Maria: The Outlaw Legend",tv,"Drama, Western",2025,tt27526655,6.5,108,
,tv,,2016,,,,
,tv,"Drama, Crime, Mystery",2021,,,,
"Cooking for My Imaginary Girlfriends",tv,Fantasy,2021,tt15024130,7,8,
Rebecca,tv,"Crime, Drama",2021,tt14081208,6.4,186,
,tv,,2017,,,,
"Nine Films About Technology",tv,Comedy,2021,tt14215506,7.3,250,
"Blue Birthday",tv,"Fantasy, Romance, Thriller",2021,tt14927114,7.5,645,
"Meido deka",tv,Drama,2009,tt1492018,6.6,11,
"Ippon Again!",tv,"Action, Animation, Drama",2023,tt25816576,6.9,70,
"La Brea",tv,"Drama, Mystery, Sci-Fi",2021,tt11640018,5.8,19641,
Pikaia!,tv,"Adventure, Animation, Family",2015,tt5076704,,,
"Dark Side of the '90s",tv,"Biography, Documentary, History",2021,tt13885280,7.2,920,
"The Untold Story",tv,Documentary,2019,tt10202960,7.5,33,
,tv,"Comedy, Sci-Fi & Fantasy",2021,,,,
Enjiya,tv,Drama,2021,tt15359596,7.1,30,
"Parallel World Pharmacy",tv,"Animation, Comedy, Drama",2022,tt18574004,7.1,1478,
,tv,,2014,,,,
"Great Chocolate Showdown",tv,Reality-TV,2020,tt11399730,7.1,90,
"Next Level Chef",tv,Reality-TV,2022,tt14669850,6.9,1661,
"Dirty Rotten Cleaners",tv,Reality-TV,2021,tt15066742,5.3,106,
"Waccha PriMagi!",tv,"Animation, Fantasy, Music",2021,tt14924976,5.6,10,
,tv,,2019,,,,
,tv,"Animation, Action & Adventure, Sci-Fi & Fantasy",2022,,,,
"Aharen-san wa Hakarenai",tv,"Animation, Comedy, Romance",2022,tt16341212,7,1474,
"Police in a Pod",tv,"Animation, Comedy, Crime",2022,tt15715750,6.8,223,
Annika,tv,"Crime, Drama, Mystery",2021,tt13643704,7.3,10542,
"Naked and Afraid of Love",tv,"Reality-TV, Romance",2021,tt14690094,3.7,573,
"The D'Amelio Show",tv,"Documentary, Reality-TV",2021,tt13890060,2.8,1865,
,tv,,2012,,,,
Johnson,tv,"Comedy, Drama",2021,tt13604988,7,476,
"My Master Has No Tail",tv,"Animation, Comedy, Fantasy",2022,tt21345930,6.1,84,
"Welcome to Chippendales",tv,"Biography, Drama",2022,tt14675860,7.3,8488,
,tv,"Mystery, Drama",2021,,,,
"Baker's Dozen",tv,"Game-Show, Reality-TV",2021,tt14778806,7.4,95,
,tv,"Animation, Action & Adventure",1981,,,,
,tv,"Animation, Comedy",2013,,,,
"Magpie Murders",tv,"Crime, Drama, Mystery",2022,tt13186264,7.6,8781,
"Hanabi-chan wa Okure-gachi",tv,Animation,2022,tt16270300,4.5,12,
"Kokoro no Fufufu",tv,"Drama, Mystery",2021,tt14664354,,,
"Tatami Time Machine Blues",tv,"Animation, Comedy, Drama",2022,tt15684222,7.4,660,
Krapopolis,tv,"Animation, Comedy, Fantasy",2023,tt14016574,6.5,3559,
"Ganbare Douki-chan",tv,"Animation, Comedy, Romance",2021,tt15379212,6.1,416,
"Invisible Monsters: Serial Killers in America",tv,"Crime, Documentary",2021,tt14923638,7.1,339,
,tv,Documentary,2020,,,,
"The Wrong Way to Use Healing Magic",tv,"Action, Animation, Comedy",2024,tt15237152,7.3,2545,
"History's Greatest Escapes with Morgan Freeman",tv,Crime,2021,tt13329976,7.4,501,
"I Survived a Serial Killer",tv,"Crime, Documentary",2021,tt18573358,7.4,123,
"Grappler Baki wa BL dewa naika to kangae tsuzuketa otome no kiroku",tv,Drama,2021,tt15271046,7,10,
,tv,Crime,2021,,,,
"Wedding Season",tv,"Action, Adventure, Comedy",2022,tt15114768,6.5,2160,
Superstar,tv,Documentary,2021,tt15250058,7.8,96,
,tv,Animation,2021,,,,
"My Sordid Affair",tv,Crime,2017,tt7389694,6.2,68,
"Heroines Run the Show",tv,"Animation, Drama, Music",2022,tt19801014,6.6,158,
"Murder on the Internet",tv,"Crime, Documentary",2017,tt6821622,6.5,60,
Ridley,tv,"Crime, Drama, Mystery",2022,tt14772170,6.9,4633,
"Science Fell in Love, So I Tried to Prove It",tv,"Comedy, Drama, Romance",2018,tt9125218,6,8,
"Becoming Karl Lagerfeld",tv,"Biography, Drama, History",2024,tt27052740,7.2,2790,
"The Croods: Family Tree",tv,"Adventure, Animation, Comedy",2021,tt15341442,6.8,3640,
,tv,,2013,,,,
Fujiko,tv,"Mystery, Thriller",2015,tt5093964,8.5,27,
"Okawari-Boy Starzan S",tv,"Adventure, Animation, Sci-Fi",1984,tt13057062,,,
"Under Ninja",tv,"Action, Animation, Comedy",2023,tt15378218,6.5,384,
"Mai otome zwei",tv,"Animation, Comedy, Fantasy",2006,tt1192876,7.1,80,
"Tôkyô seimenjo",tv,Drama,2021,tt15446006,6.3,19,
"Sword of the Demon Hunter: Kijin Gentosho",tv,"Action, Adventure, Animation",2025,tt32281073,7.6,407,
"The Yakuza's Guide to Babysitting",tv,"Animation, Comedy, Crime",2022,tt21230432,7.4,892,
"Magical Destroyers",tv,"Action, Adventure, Animation",2023,tt14648592,5.4,193,
"The Holden Girls: Mandy & Myrtle",tv,Comedy,2021,tt15371940,4.9,248,
,tv,"Drama, Comedy",2021,,,,
"Black Sands",tv,"Crime, Drama, Thriller",2021,tt13058110,6.6,913,
"Black Rock Shooter: Dawn Fall",tv,"Action, Animation, Drama",2022,tt15582422,5.6,352,
"Neighborhood Wars",tv,Reality-TV,2021,tt16022020,6.8,148,
"Death and Other Details",tv,"Crime, Drama, Mystery",2024,tt15439048,6.7,15272,
"Dôse mô nigerarenai",tv,Romance,2021,tt15831344,6.8,53,
Hit-Monkey,tv,"Action, Adventure, Animation",2021,tt9811316,7.8,10417,
,tv,,2021,,,,
,tv,"Mystery, Crime",2021,,,,
,tv,,2021,,,,
,tv,,2021,,,,
"A Murder at the End of the World",tv,"Drama, Mystery, Thriller",2023,tt15227418,7.1,29685,
,tv,"Drama, Crime",2021,,,,
,tv,"Drama, Comedy",2022,,,,
,tv,Documentary,2019,,,,
"Reincarnated as a Sword",tv,"Action, Adventure, Animation",2022,tt15483602,7.3,1810,
"Classroom for Heroes",tv,"Action, Animation, Fantasy",2023,tt28254942,5.5,537,
"Wild Crime",tv,"Crime, Documentary, Mystery",2021,tt15489004,7.3,1392,
"Solomon's Perjury",tv,"Mystery, Thriller",2021,tt15560012,6.4,23,
,tv,"Drama, Family",2021,,,,
Ragdoll,tv,"Crime, Drama, Mystery",2021,tt14129418,5.8,2543,
"The Curse of Von Dutch: A Brand to Die For",tv,"Biography, Crime, Documentary",2021,tt14489404,6.6,842,
Mike,tv,"Biography, Drama, Sport",2022,tt14181914,6.9,5221,
"Tribe Nine",tv,"Action, Adventure, Animation",2022,tt15529750,5,188,
"Soredemo ai wo chikaimasuka?",tv,Drama,2021,tt15540524,,,
,tv,Drama,2021,,,,
"Love's in Sight!",tv,"Family, Romance",2021,tt15548244,7.4,153,
"I'm the Villainess, So I'm Taming the Final Boss",tv,"Animation, Comedy, Fantasy",2022,tt15533960,6.8,1171,
,tv,"Documentary, Reality",2019,,,,
"Red Election",tv,Thriller,2021,tt13696808,6.5,1448,
"Shiritsu tantei Hama Maiku",tv,Mystery,2002,tt0339390,4.5,50,
"Death to Snow White",tv,"Drama, Mystery, Thriller",2024,tt33131043,7.9,677,
"Ancient Girl's Frame",tv,"Action, Adventure, Animation",2021,tt23866132,5.3,7,
"Poorly Drawn Lines",tv,"Animation, Comedy",2021,tt15709068,7.7,336,
,tv,Animation,1983,,,,
Dearest,tv,"Crime, Drama, Romance",2021,tt15835776,7.1,540,
"El Comandante Fort",tv,"Documentary, Drama",2023,tt21412044,5.4,142,
"The Patient",tv,"Drama, Mystery, Thriller",2022,tt15574312,7,33701,
,tv,,2021,,,,
,tv,"Comedy, Drama",2021,,,,
Grid,tv,"Action, Mystery, Sci-Fi",2022,tt18265192,6.4,1048,
"Kiss Sixth Sense",tv,"Comedy, Fantasy, Romance",2022,tt20235634,7.2,1189,
"Guilty Flag",tv,"Crime, Drama, Thriller",2021,tt16252490,6.8,65,
"Kao dake sensei",tv,Drama,2021,tt15740914,7.6,5,
,tv,Comedy,2021,,,,
"Club Activities, So What?",tv,Sport,2018,tt9629148,,,
,tv,"Action & Adventure, Comedy",2021,,,,
"Dragons: The Nine Realms",tv,"Action, Adventure, Animation",2021,tt15758116,5.3,1086,
Blackout,tv,"Drama, Thriller",2021,tt11470588,6.3,1459,
,tv,,2019,,,,
,tv,Drama,2021,,,,
,tv,Drama,2020,,,,
Avalanche,tv,Drama,2021,tt17044374,7.7,61,
,tv,"Drama, Comedy",2021,,,,
"Why Her",tv,"Drama, Mystery, Romance",2022,tt20852668,7.6,1413,
"I'm Quitting Heroing",tv,"Action, Adventure, Animation",2022,tt15723722,6.6,1515,
"Rinko-san wa shitemitai",tv,Romance,2021,tt15831282,7.4,179,
Bedlam,tv,Documentary,2013,tt3322274,8.5,14,
"The Demon Sword Master of Excalibur Academy",tv,"Action, Animation, Fantasy",2023,tt15739134,6,828,
,tv,,2021,,,,
,tv,"Drama, Sci-Fi & Fantasy",2020,,,,
,tv,Reality,2021,,,,
Connect,tv,"Crime, Drama, Fantasy",2022,tt22002370,6.5,2273,
"Arknights: Prelude to Dawn",tv,"Action, Adventure, Animation",2022,tt22443832,6,352,
Medium,tv,"Crime, Drama, Mystery",2021,tt31464945,6.4,9,
Dalgliesh,tv,"Crime, Drama, Mystery",2021,tt13430420,7.6,6674,
"Shine Post",tv,"Animation, Music",2022,tt15783416,7.7,66,
"Birdie Wing: Golf Girls' Story",tv,"Animation, Sport",2022,tt15789088,6.9,265,
"Summoned to Another World for a Second Time",tv,"Action, Adventure, Animation",2023,tt27391405,5.4,569,
"Triple Digit Flip",tv,Reality-TV,2021,tt15619042,7.5,46,
"Saki Achiga-hen episode of side-A",tv,Drama,2017,tt7698428,8,9,
Irodorimidori,tv,"Animation, Music, Musical",2022,tt15830626,5.2,20,
"Love Game",tv,Drama,2009,tt1435127,6.4,12,
"Susah Sinyal: The Series",tv,"Comedy, Drama",2021,tt14011910,7.7,5061,
,tv,"Animation, Comedy",2022,,,,
"Technoroid: Overmind",tv,"Animation, Music, Mystery",2023,tt15893716,5.6,40,
"Outrun by Running Man",tv,Game-Show,2021,tt16048024,7.3,38,
"Call of the Night",tv,"Animation, Comedy, Fantasy",2022,tt15975122,7.4,4245,
"My Beautiful Man",tv,Drama,2021,tt16259218,7.7,2160,
"Ya Boy Kongming!",tv,"Animation, Comedy, Drama",2022,tt15978212,7.5,1250,
"Koshoku Robot",tv,Comedy,2017,tt7009970,,,
"Cristóbal Balenciaga",tv,"Biography, Drama, History",2024,tt16024584,7.4,2160,
Kindred,tv,"Drama, Fantasy, Mystery",2022,tt14376190,7.4,4801,
"Super Yo-Yo",tv,"Action, Animation, Family",1998,tt8975220,7.3,45,
"Social Media Murders",tv,"Crime, Documentary",2021,tt26438974,6.9,514,
"Malevolent Spirits: Mononogatari",tv,"Action, Animation, Fantasy",2023,tt26140070,6.7,318,
"City of Angels, City of Death",tv,"Crime, Documentary",2021,tt16113748,7.8,976,
"Chained Soldier",tv,"Action, Animation, Fantasy",2024,tt16156736,5.9,1828,
"The Toys That Built America",tv,Documentary,2021,tt14357568,7.7,343,
,tv,,2021,,,,
"Skip and Loafer",tv,"Animation, Comedy, Drama",2023,tt16156718,7.8,2440,
,tv,Drama,2021,,,,
,tv,,,,,,
,tv,,2021,,,,
"Kamiki Ryunosuke's Shooting Holidays",tv,Comedy,2022,tt16223762,8,17,
"Patissier & Mademoiselle",tv,"Comedy, Drama, Romance",2022,tt15761638,6.1,9,
"Run the Burbs",tv,Comedy,2022,tt14456760,6.1,948,
"Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs",tv,"Animation, Comedy, Fantasy",2022,tt16255458,7.3,2259,
,tv,Reality,2021,,,,
"Love Me",tv,"Drama, Romance",2021,tt15233564,7.5,2837,
"Ninjala the Animation",tv,"Action, Adventure, Animation",2022,tt17163876,7.7,27,
,tv,Drama,2022,,,,
"My Lucky Star",tv,"Comedy, Fantasy, Romance",2003,tt0380069,5.7,572,
"Farmhouse Facelift",tv,Reality-TV,2021,tt14170710,8.1,130,
"Ken and Barbie Killers: The Lost Murder Tapes",tv,"Crime, Documentary",2021,tt16742878,7.2,1199,
"Lost Car Rescue",tv,Documentary,2022,tt17716878,7.3,112,
"Muchaburi!: Watashi ga shachou ni narunante",tv,Drama,2022,tt16274660,6.9,18,
,tv,,2010,,,,
"#Izakaya Shinkansen",tv,Drama,2021,tt16868682,7.3,25,
"Migi & Dali",tv,"Animation, Drama, Mystery",2023,tt29371814,7.2,585,
"The Toys That Built America: Snack Sized",tv,Documentary,2021,tt17519954,7.2,14,
"Doctor White",tv,Drama,2022,tt17336482,6.9,70,
"Fight Song",tv,"Comedy, Drama, Music",2022,tt16297274,7.1,57,
"Duty and Revenge",tv,"Adventure, Drama, Mystery",2022,tt16274614,6.7,9,
Mechamato,tv,"Action, Adventure, Animation",2021,tt24215446,7.1,137,
"Big Food Bucket List",tv,Reality-TV,2019,tt10124256,7.6,41,
"Endo and Kobayashi Live! The Latest on Tsundere Villainess Lieselotte",tv,"Animation, Comedy, Fantasy",2023,tt25721166,6.4,346,
"Time Switch",tv,"Drama, Fantasy",2023,tt15523440,5.3,156,
,tv,"Crime, Documentary",2021,,,,
"This Is Going to Hurt",tv,"Biography, Comedy, Drama",2022,tt8681148,8.4,20353,
"Rules of the Game",tv,Thriller,2022,tt14466362,6.3,2235,
"Lycoris Recoil",tv,"Action, Animation, Comedy",2022,tt16755706,7.6,3554,
"Taking the Stand",tv,Crime,2022,tt17519728,8.1,94,
"The Kardashians",tv,Reality-TV,2022,tt15791630,4.5,5668,
"Urusei yatsura",tv,"Action, Adventure, Animation",2022,tt16764368,7,823,
"The Angel Next Door Spoils Me Rotten",tv,"Animation, Comedy, Drama",2023,tt19064770,7.7,4027,
"Ugliest House in America",tv,Reality-TV,2022,tt16738756,7.5,581,
,tv,Drama,2022,,,,
"Murder Under the Friday Night Lights",tv,"Crime, Documentary",2022,tt16527056,7.1,221,
"Woori the Virgin",tv,"Comedy, Romance",2022,tt20227130,5.3,374,
Teppen-!!!!!!!!!!!!!!!,tv,"Animation, Comedy",2022,tt18939874,5.8,42,
,tv,,2021,,,,
,tv,,2022,,,,
,tv,"Mystery, Drama",2022,,,,
"Handyman Fellow Jellyfish",tv,Mystery,2022,tt16959994,5.7,8,
"Blippi Wonders",tv,"Animation, Family",2021,tt19315934,4.5,82,
,tv,Comedy,2022,,,,
"The Sealer",tv,"Action, Drama, Fantasy",2022,tt20413902,6.8,28,
Harekon.,tv,Drama,2022,tt16274648,,,
"Jinxed at First",tv,"Comedy, Fantasy, Mystery",2022,tt21081006,6.3,432,
"Big Mouth",tv,"Action, Crime, Drama",2022,tt21195490,7.8,7682,
"Link: Eat, Love, Kill",tv,"Crime, Drama, Fantasy",2022,tt20869584,7.3,1960,
,tv,"Animation, Comedy",2022,,,,
Sherwood,tv,"Crime, Drama, Mystery",2022,tt13994572,7.4,12057,
"BTK: Confession of a Serial Killer",tv,"Crime, Documentary",2022,tt16303776,7,377,
Reboot,tv,Comedy,2022,tt15180134,7.4,9878,
"Black Ops",tv,"Comedy, Thriller",2023,tt15296862,6.5,801,
,tv,Mystery,2022,,,,
,tv,"Drama, Mystery",2022,,,,
"Señorita 89",tv,"Drama, Thriller",2022,tt16589104,7.3,395,
"Sweat and Soap",tv,"Comedy, Romance",2022,tt18341518,6.8,73,
Liar,tv,Drama,2022,tt17415474,6.6,43,
